sat_image_path,mask_path,split
images/3055_sat.jpg,images/3055_mask.png,train
images/3056_sat.jpg,images/3056_mask.png,train
images/3057_sat.jpg,images/3057_mask.png,train
images/3058_sat.jpg,images/3058_mask.png,train
images/3059_sat.jpg,images/3059_mask.png,test
images/3060_sat.jpg,images/3060_mask.png,test
images/3061_sat.jpg,images/3061_mask.png,train
images/3062_sat.jpg,images/3062_mask.png,valid
images/3063_sat.jpg,images/3063_mask.png,valid
images/3064_sat.jpg,images/3064_mask.png,train
images/3065_sat.jpg,images/3065_mask.png,valid
images/3066_sat.jpg,images/3066_mask.png,train
images/3067_sat.jpg,images/3067_mask.png,train
images/3068_sat.jpg,images/3068_mask.png,train
images/3069_sat.jpg,images/3069_mask.png,valid
images/3070_sat.jpg,images/3070_mask.png,train
images/3071_sat.jpg,images/3071_mask.png,train
images/3072_sat.jpg,images/3072_mask.png,train
images/3073_sat.jpg,images/3073_mask.png,train
images/3074_sat.jpg,images/3074_mask.png,train
images/3075_sat.jpg,images/3075_mask.png,train
images/3076_sat.jpg,images/3076_mask.png,train
images/3077_sat.jpg,images/3077_mask.png,test
images/3078_sat.jpg,images/3078_mask.png,test
images/3079_sat.jpg,images/3079_mask.png,train
images/3080_sat.jpg,images/3080_mask.png,train
images/3081_sat.jpg,images/3081_mask.png,train
images/3082_sat.jpg,images/3082_mask.png,train
images/3083_sat.jpg,images/3083_mask.png,test
images/3084_sat.jpg,images/3084_mask.png,test
images/3085_sat.jpg,images/3085_mask.png,valid
images/3086_sat.jpg,images/3086_mask.png,test
images/3087_sat.jpg,images/3087_mask.png,valid
images/3088_sat.jpg,images/3088_mask.png,train
images/3089_sat.jpg,images/3089_mask.png,test
images/3090_sat.jpg,images/3090_mask.png,train
images/3091_sat.jpg,images/3091_mask.png,valid
images/3092_sat.jpg,images/3092_mask.png,train
images/3093_sat.jpg,images/3093_mask.png,valid
images/3094_sat.jpg,images/3094_mask.png,valid
images/3095_sat.jpg,images/3095_mask.png,train
images/3096_sat.jpg,images/3096_mask.png,train
images/3097_sat.jpg,images/3097_mask.png,train
images/3098_sat.jpg,images/3098_mask.png,test
images/3099_sat.jpg,images/3099_mask.png,valid
images/3100_sat.jpg,images/3100_mask.png,train
images/3101_sat.jpg,images/3101_mask.png,valid
images/3102_sat.jpg,images/3102_mask.png,train
images/3103_sat.jpg,images/3103_mask.png,train
images/3104_sat.jpg,images/3104_mask.png,train
images/3105_sat.jpg,images/3105_mask.png,valid
images/3106_sat.jpg,images/3106_mask.png,train
images/3107_sat.jpg,images/3107_mask.png,valid
images/3108_sat.jpg,images/3108_mask.png,valid
images/3109_sat.jpg,images/3109_mask.png,valid
images/3110_sat.jpg,images/3110_mask.png,train
images/3111_sat.jpg,images/3111_mask.png,test
images/3112_sat.jpg,images/3112_mask.png,train
images/3113_sat.jpg,images/3113_mask.png,train
images/3114_sat.jpg,images/3114_mask.png,train
images/3115_sat.jpg,images/3115_mask.png,train
images/3116_sat.jpg,images/3116_mask.png,test
images/3117_sat.jpg,images/3117_mask.png,train
images/3118_sat.jpg,images/3118_mask.png,train
images/3119_sat.jpg,images/3119_mask.png,train
images/3120_sat.jpg,images/3120_mask.png,test
images/3121_sat.jpg,images/3121_mask.png,train
images/3122_sat.jpg,images/3122_mask.png,test
images/3123_sat.jpg,images/3123_mask.png,train
images/3124_sat.jpg,images/3124_mask.png,train
images/3125_sat.jpg,images/3125_mask.png,train
images/3126_sat.jpg,images/3126_mask.png,valid
images/3127_sat.jpg,images/3127_mask.png,train
images/3128_sat.jpg,images/3128_mask.png,train
images/3129_sat.jpg,images/3129_mask.png,train
images/3130_sat.jpg,images/3130_mask.png,train
images/3131_sat.jpg,images/3131_mask.png,train
images/3132_sat.jpg,images/3132_mask.png,train
images/3133_sat.jpg,images/3133_mask.png,train
images/3134_sat.jpg,images/3134_mask.png,train
images/3135_sat.jpg,images/3135_mask.png,train
images/3136_sat.jpg,images/3136_mask.png,train
images/3137_sat.jpg,images/3137_mask.png,test
images/3138_sat.jpg,images/3138_mask.png,train
images/3139_sat.jpg,images/3139_mask.png,train
images/3140_sat.jpg,images/3140_mask.png,train
images/3141_sat.jpg,images/3141_mask.png,train
images/3142_sat.jpg,images/3142_mask.png,train
images/3143_sat.jpg,images/3143_mask.png,train
images/3144_sat.jpg,images/3144_mask.png,train
images/3145_sat.jpg,images/3145_mask.png,train
images/3146_sat.jpg,images/3146_mask.png,test
images/3147_sat.jpg,images/3147_mask.png,train
images/3148_sat.jpg,images/3148_mask.png,test
images/3149_sat.jpg,images/3149_mask.png,train
images/3150_sat.jpg,images/3150_mask.png,train
images/3151_sat.jpg,images/3151_mask.png,train
images/3152_sat.jpg,images/3152_mask.png,train
images/3153_sat.jpg,images/3153_mask.png,train
images/3154_sat.jpg,images/3154_mask.png,train
images/3155_sat.jpg,images/3155_mask.png,train
images/3156_sat.jpg,images/3156_mask.png,valid
images/3157_sat.jpg,images/3157_mask.png,valid
images/3158_sat.jpg,images/3158_mask.png,train
images/3159_sat.jpg,images/3159_mask.png,train
images/3160_sat.jpg,images/3160_mask.png,valid
images/3161_sat.jpg,images/3161_mask.png,train
images/3162_sat.jpg,images/3162_mask.png,test
images/3163_sat.jpg,images/3163_mask.png,test
images/3164_sat.jpg,images/3164_mask.png,train
images/3165_sat.jpg,images/3165_mask.png,train
images/3166_sat.jpg,images/3166_mask.png,valid
images/3167_sat.jpg,images/3167_mask.png,test
images/3168_sat.jpg,images/3168_mask.png,test
images/3169_sat.jpg,images/3169_mask.png,test
images/3170_sat.jpg,images/3170_mask.png,valid
images/3171_sat.jpg,images/3171_mask.png,train
images/3172_sat.jpg,images/3172_mask.png,train
images/3173_sat.jpg,images/3173_mask.png,valid
images/3174_sat.jpg,images/3174_mask.png,train
images/3175_sat.jpg,images/3175_mask.png,test
images/3176_sat.jpg,images/3176_mask.png,train
images/3177_sat.jpg,images/3177_mask.png,train
images/3178_sat.jpg,images/3178_mask.png,train
images/3179_sat.jpg,images/3179_mask.png,train
images/3180_sat.jpg,images/3180_mask.png,train
images/3181_sat.jpg,images/3181_mask.png,train
images/3182_sat.jpg,images/3182_mask.png,train
images/3183_sat.jpg,images/3183_mask.png,train
images/3184_sat.jpg,images/3184_mask.png,train
images/3185_sat.jpg,images/3185_mask.png,train
images/3186_sat.jpg,images/3186_mask.png,valid
images/3187_sat.jpg,images/3187_mask.png,test
images/3188_sat.jpg,images/3188_mask.png,train
images/3189_sat.jpg,images/3189_mask.png,test
images/3190_sat.jpg,images/3190_mask.png,valid
images/3191_sat.jpg,images/3191_mask.png,test
images/3192_sat.jpg,images/3192_mask.png,train
images/3193_sat.jpg,images/3193_mask.png,train
images/3194_sat.jpg,images/3194_mask.png,valid
images/3195_sat.jpg,images/3195_mask.png,train
images/3196_sat.jpg,images/3196_mask.png,train
images/3197_sat.jpg,images/3197_mask.png,train
images/3198_sat.jpg,images/3198_mask.png,train
images/3199_sat.jpg,images/3199_mask.png,test
images/3200_sat.jpg,images/3200_mask.png,valid
images/3201_sat.jpg,images/3201_mask.png,train
images/3202_sat.jpg,images/3202_mask.png,test
images/3203_sat.jpg,images/3203_mask.png,test
images/3204_sat.jpg,images/3204_mask.png,train
images/3205_sat.jpg,images/3205_mask.png,train
images/3206_sat.jpg,images/3206_mask.png,valid
images/3207_sat.jpg,images/3207_mask.png,train
images/3208_sat.jpg,images/3208_mask.png,train
images/3209_sat.jpg,images/3209_mask.png,valid
images/3210_sat.jpg,images/3210_mask.png,train
images/3211_sat.jpg,images/3211_mask.png,train
images/3212_sat.jpg,images/3212_mask.png,test
images/3213_sat.jpg,images/3213_mask.png,train
images/3214_sat.jpg,images/3214_mask.png,train
images/3215_sat.jpg,images/3215_mask.png,train
images/3216_sat.jpg,images/3216_mask.png,train
images/3217_sat.jpg,images/3217_mask.png,train
images/3218_sat.jpg,images/3218_mask.png,train
images/3219_sat.jpg,images/3219_mask.png,train
images/3220_sat.jpg,images/3220_mask.png,train
images/3221_sat.jpg,images/3221_mask.png,train
images/3222_sat.jpg,images/3222_mask.png,test
images/3223_sat.jpg,images/3223_mask.png,train
images/3224_sat.jpg,images/3224_mask.png,train
images/3225_sat.jpg,images/3225_mask.png,train
images/3226_sat.jpg,images/3226_mask.png,valid
images/3227_sat.jpg,images/3227_mask.png,train
images/3228_sat.jpg,images/3228_mask.png,train
images/3229_sat.jpg,images/3229_mask.png,valid
images/3230_sat.jpg,images/3230_mask.png,train
images/3231_sat.jpg,images/3231_mask.png,valid
images/3232_sat.jpg,images/3232_mask.png,train
images/3233_sat.jpg,images/3233_mask.png,train
images/3234_sat.jpg,images/3234_mask.png,train
images/3235_sat.jpg,images/3235_mask.png,train
images/3236_sat.jpg,images/3236_mask.png,valid
images/3237_sat.jpg,images/3237_mask.png,test
images/3238_sat.jpg,images/3238_mask.png,train
images/3239_sat.jpg,images/3239_mask.png,train
images/3240_sat.jpg,images/3240_mask.png,train
images/3241_sat.jpg,images/3241_mask.png,test
images/3242_sat.jpg,images/3242_mask.png,train
images/3243_sat.jpg,images/3243_mask.png,test
images/3244_sat.jpg,images/3244_mask.png,train
images/3245_sat.jpg,images/3245_mask.png,train
images/3246_sat.jpg,images/3246_mask.png,train
images/3247_sat.jpg,images/3247_mask.png,train
images/3248_sat.jpg,images/3248_mask.png,valid
images/3249_sat.jpg,images/3249_mask.png,test
images/3250_sat.jpg,images/3250_mask.png,valid
images/3251_sat.jpg,images/3251_mask.png,valid
images/3252_sat.jpg,images/3252_mask.png,test
images/3253_sat.jpg,images/3253_mask.png,valid
images/3254_sat.jpg,images/3254_mask.png,train
images/3255_sat.jpg,images/3255_mask.png,train
images/3256_sat.jpg,images/3256_mask.png,test
images/3257_sat.jpg,images/3257_mask.png,test
images/3258_sat.jpg,images/3258_mask.png,train
images/3259_sat.jpg,images/3259_mask.png,train
images/3260_sat.jpg,images/3260_mask.png,train
images/3261_sat.jpg,images/3261_mask.png,train
images/3262_sat.jpg,images/3262_mask.png,train
images/3263_sat.jpg,images/3263_mask.png,train
images/3264_sat.jpg,images/3264_mask.png,train
images/3265_sat.jpg,images/3265_mask.png,train
images/3266_sat.jpg,images/3266_mask.png,train
images/3267_sat.jpg,images/3267_mask.png,train
images/3268_sat.jpg,images/3268_mask.png,train
images/3269_sat.jpg,images/3269_mask.png,test
images/3270_sat.jpg,images/3270_mask.png,valid
images/3271_sat.jpg,images/3271_mask.png,valid
images/3272_sat.jpg,images/3272_mask.png,train
images/3273_sat.jpg,images/3273_mask.png,valid
images/3274_sat.jpg,images/3274_mask.png,test
images/3275_sat.jpg,images/3275_mask.png,valid
images/3276_sat.jpg,images/3276_mask.png,train
images/3277_sat.jpg,images/3277_mask.png,valid
images/3278_sat.jpg,images/3278_mask.png,train
images/3279_sat.jpg,images/3279_mask.png,valid
images/3280_sat.jpg,images/3280_mask.png,train
images/3281_sat.jpg,images/3281_mask.png,valid
images/3282_sat.jpg,images/3282_mask.png,train
images/3283_sat.jpg,images/3283_mask.png,test
images/3284_sat.jpg,images/3284_mask.png,valid
images/3285_sat.jpg,images/3285_mask.png,valid
images/3286_sat.jpg,images/3286_mask.png,train
images/3287_sat.jpg,images/3287_mask.png,train
images/3288_sat.jpg,images/3288_mask.png,train
images/3289_sat.jpg,images/3289_mask.png,train
images/3290_sat.jpg,images/3290_mask.png,train
images/3291_sat.jpg,images/3291_mask.png,valid
images/3292_sat.jpg,images/3292_mask.png,valid
images/3293_sat.jpg,images/3293_mask.png,valid
images/3294_sat.jpg,images/3294_mask.png,train
images/3295_sat.jpg,images/3295_mask.png,test
images/3296_sat.jpg,images/3296_mask.png,valid
images/3297_sat.jpg,images/3297_mask.png,train
images/3298_sat.jpg,images/3298_mask.png,valid
images/3299_sat.jpg,images/3299_mask.png,train
images/3300_sat.jpg,images/3300_mask.png,train
images/3301_sat.jpg,images/3301_mask.png,train
images/3302_sat.jpg,images/3302_mask.png,valid
images/3303_sat.jpg,images/3303_mask.png,train
images/3304_sat.jpg,images/3304_mask.png,train
images/3305_sat.jpg,images/3305_mask.png,valid
images/3306_sat.jpg,images/3306_mask.png,test
images/3307_sat.jpg,images/3307_mask.png,valid
images/3308_sat.jpg,images/3308_mask.png,train
images/3309_sat.jpg,images/3309_mask.png,train
images/3310_sat.jpg,images/3310_mask.png,test
images/3311_sat.jpg,images/3311_mask.png,test
images/3312_sat.jpg,images/3312_mask.png,valid
images/3313_sat.jpg,images/3313_mask.png,train
images/3314_sat.jpg,images/3314_mask.png,test
images/3315_sat.jpg,images/3315_mask.png,valid
images/3316_sat.jpg,images/3316_mask.png,test
images/3317_sat.jpg,images/3317_mask.png,train
images/3318_sat.jpg,images/3318_mask.png,test
images/3319_sat.jpg,images/3319_mask.png,train
images/3320_sat.jpg,images/3320_mask.png,train
images/3321_sat.jpg,images/3321_mask.png,train
images/3322_sat.jpg,images/3322_mask.png,train
images/3323_sat.jpg,images/3323_mask.png,train
images/3324_sat.jpg,images/3324_mask.png,train
images/3325_sat.jpg,images/3325_mask.png,test
images/3326_sat.jpg,images/3326_mask.png,train
images/3327_sat.jpg,images/3327_mask.png,test
images/3328_sat.jpg,images/3328_mask.png,train
images/3329_sat.jpg,images/3329_mask.png,test
images/3330_sat.jpg,images/3330_mask.png,train
images/3331_sat.jpg,images/3331_mask.png,train
images/3332_sat.jpg,images/3332_mask.png,valid
images/3333_sat.jpg,images/3333_mask.png,train
images/3334_sat.jpg,images/3334_mask.png,train
images/3335_sat.jpg,images/3335_mask.png,test
images/3336_sat.jpg,images/3336_mask.png,train
images/3337_sat.jpg,images/3337_mask.png,train
images/3338_sat.jpg,images/3338_mask.png,train
images/3339_sat.jpg,images/3339_mask.png,test
images/3340_sat.jpg,images/3340_mask.png,test
images/3341_sat.jpg,images/3341_mask.png,test
images/3342_sat.jpg,images/3342_mask.png,train
images/3343_sat.jpg,images/3343_mask.png,test
images/3344_sat.jpg,images/3344_mask.png,train
images/3345_sat.jpg,images/3345_mask.png,train
images/3346_sat.jpg,images/3346_mask.png,test
images/3347_sat.jpg,images/3347_mask.png,train
images/3348_sat.jpg,images/3348_mask.png,train
images/3349_sat.jpg,images/3349_mask.png,valid
images/3350_sat.jpg,images/3350_mask.png,test
images/3351_sat.jpg,images/3351_mask.png,valid
images/3352_sat.jpg,images/3352_mask.png,test
images/3353_sat.jpg,images/3353_mask.png,test
images/3354_sat.jpg,images/3354_mask.png,valid
images/3355_sat.jpg,images/3355_mask.png,train
images/3356_sat.jpg,images/3356_mask.png,valid
images/3357_sat.jpg,images/3357_mask.png,train
images/3358_sat.jpg,images/3358_mask.png,train
images/3359_sat.jpg,images/3359_mask.png,train
images/3360_sat.jpg,images/3360_mask.png,train
images/3361_sat.jpg,images/3361_mask.png,test
images/3362_sat.jpg,images/3362_mask.png,valid
images/3363_sat.jpg,images/3363_mask.png,valid
images/3364_sat.jpg,images/3364_mask.png,train
images/3365_sat.jpg,images/3365_mask.png,valid
images/3366_sat.jpg,images/3366_mask.png,train
images/3367_sat.jpg,images/3367_mask.png,test
images/3368_sat.jpg,images/3368_mask.png,train
images/3369_sat.jpg,images/3369_mask.png,valid
images/3370_sat.jpg,images/3370_mask.png,valid
images/3371_sat.jpg,images/3371_mask.png,valid
images/3372_sat.jpg,images/3372_mask.png,test
images/3373_sat.jpg,images/3373_mask.png,train
images/3374_sat.jpg,images/3374_mask.png,test
images/3375_sat.jpg,images/3375_mask.png,train
images/3376_sat.jpg,images/3376_mask.png,train
images/3377_sat.jpg,images/3377_mask.png,valid
images/3378_sat.jpg,images/3378_mask.png,train
images/3379_sat.jpg,images/3379_mask.png,train
images/3380_sat.jpg,images/3380_mask.png,train
images/3381_sat.jpg,images/3381_mask.png,test
images/3382_sat.jpg,images/3382_mask.png,train
images/3383_sat.jpg,images/3383_mask.png,test
images/3384_sat.jpg,images/3384_mask.png,test
images/3385_sat.jpg,images/3385_mask.png,valid
images/3386_sat.jpg,images/3386_mask.png,valid
images/3387_sat.jpg,images/3387_mask.png,test
images/3388_sat.jpg,images/3388_mask.png,valid
images/3389_sat.jpg,images/3389_mask.png,train
images/3390_sat.jpg,images/3390_mask.png,train
images/3391_sat.jpg,images/3391_mask.png,valid
images/3392_sat.jpg,images/3392_mask.png,train
images/3393_sat.jpg,images/3393_mask.png,train
images/3394_sat.jpg,images/3394_mask.png,train
images/3395_sat.jpg,images/3395_mask.png,train
images/3396_sat.jpg,images/3396_mask.png,train
images/3397_sat.jpg,images/3397_mask.png,train
images/3398_sat.jpg,images/3398_mask.png,valid
images/3399_sat.jpg,images/3399_mask.png,train
images/3400_sat.jpg,images/3400_mask.png,valid
images/3401_sat.jpg,images/3401_mask.png,train
images/3402_sat.jpg,images/3402_mask.png,valid
images/3403_sat.jpg,images/3403_mask.png,train
images/3404_sat.jpg,images/3404_mask.png,train
images/3405_sat.jpg,images/3405_mask.png,valid
images/3406_sat.jpg,images/3406_mask.png,train
images/3407_sat.jpg,images/3407_mask.png,train
images/3408_sat.jpg,images/3408_mask.png,train
images/3409_sat.jpg,images/3409_mask.png,train
images/3410_sat.jpg,images/3410_mask.png,valid
images/3411_sat.jpg,images/3411_mask.png,valid
images/3412_sat.jpg,images/3412_mask.png,test
images/3413_sat.jpg,images/3413_mask.png,train
images/3414_sat.jpg,images/3414_mask.png,train
images/3415_sat.jpg,images/3415_mask.png,test
images/3416_sat.jpg,images/3416_mask.png,test
images/3417_sat.jpg,images/3417_mask.png,train
images/3418_sat.jpg,images/3418_mask.png,test
images/3419_sat.jpg,images/3419_mask.png,train
images/3420_sat.jpg,images/3420_mask.png,train
images/3421_sat.jpg,images/3421_mask.png,train
images/3422_sat.jpg,images/3422_mask.png,train
images/3423_sat.jpg,images/3423_mask.png,train
images/3424_sat.jpg,images/3424_mask.png,train
images/3425_sat.jpg,images/3425_mask.png,train
images/3426_sat.jpg,images/3426_mask.png,train
images/3427_sat.jpg,images/3427_mask.png,train
images/3428_sat.jpg,images/3428_mask.png,valid
images/3429_sat.jpg,images/3429_mask.png,train
images/3430_sat.jpg,images/3430_mask.png,test
images/3431_sat.jpg,images/3431_mask.png,train
images/3432_sat.jpg,images/3432_mask.png,test
images/3433_sat.jpg,images/3433_mask.png,test
images/3434_sat.jpg,images/3434_mask.png,train
images/3435_sat.jpg,images/3435_mask.png,train
images/3436_sat.jpg,images/3436_mask.png,test
images/3437_sat.jpg,images/3437_mask.png,train
images/3438_sat.jpg,images/3438_mask.png,train
images/3439_sat.jpg,images/3439_mask.png,test
images/3440_sat.jpg,images/3440_mask.png,train
images/3441_sat.jpg,images/3441_mask.png,train
images/3442_sat.jpg,images/3442_mask.png,train
images/3443_sat.jpg,images/3443_mask.png,test
images/3444_sat.jpg,images/3444_mask.png,train
images/3445_sat.jpg,images/3445_mask.png,train
images/3446_sat.jpg,images/3446_mask.png,train
images/3447_sat.jpg,images/3447_mask.png,test
images/3448_sat.jpg,images/3448_mask.png,train
images/3449_sat.jpg,images/3449_mask.png,train
images/3450_sat.jpg,images/3450_mask.png,valid
images/3451_sat.jpg,images/3451_mask.png,test
images/3452_sat.jpg,images/3452_mask.png,train
images/3453_sat.jpg,images/3453_mask.png,train
images/3454_sat.jpg,images/3454_mask.png,train
images/3455_sat.jpg,images/3455_mask.png,train
images/3456_sat.jpg,images/3456_mask.png,train
images/3457_sat.jpg,images/3457_mask.png,train
images/3458_sat.jpg,images/3458_mask.png,test
images/3459_sat.jpg,images/3459_mask.png,valid
images/3460_sat.jpg,images/3460_mask.png,valid
images/3461_sat.jpg,images/3461_mask.png,valid
images/3462_sat.jpg,images/3462_mask.png,valid
images/3463_sat.jpg,images/3463_mask.png,valid
images/3464_sat.jpg,images/3464_mask.png,valid
images/3465_sat.jpg,images/3465_mask.png,valid
images/3466_sat.jpg,images/3466_mask.png,train
images/3467_sat.jpg,images/3467_mask.png,train
images/3468_sat.jpg,images/3468_mask.png,train
images/3469_sat.jpg,images/3469_mask.png,train
images/3470_sat.jpg,images/3470_mask.png,train
images/3471_sat.jpg,images/3471_mask.png,train
images/3472_sat.jpg,images/3472_mask.png,valid
images/3473_sat.jpg,images/3473_mask.png,train
images/3474_sat.jpg,images/3474_mask.png,valid
images/3475_sat.jpg,images/3475_mask.png,valid
images/3476_sat.jpg,images/3476_mask.png,train
images/3477_sat.jpg,images/3477_mask.png,valid
images/3478_sat.jpg,images/3478_mask.png,train
images/3479_sat.jpg,images/3479_mask.png,train
images/3480_sat.jpg,images/3480_mask.png,train
images/3481_sat.jpg,images/3481_mask.png,train
images/3482_sat.jpg,images/3482_mask.png,train
images/3483_sat.jpg,images/3483_mask.png,valid
images/3484_sat.jpg,images/3484_mask.png,test
images/3485_sat.jpg,images/3485_mask.png,train
images/3486_sat.jpg,images/3486_mask.png,test
images/3487_sat.jpg,images/3487_mask.png,test
images/3488_sat.jpg,images/3488_mask.png,valid
images/3489_sat.jpg,images/3489_mask.png,train
images/3490_sat.jpg,images/3490_mask.png,train
images/3491_sat.jpg,images/3491_mask.png,train
images/3492_sat.jpg,images/3492_mask.png,valid
images/3493_sat.jpg,images/3493_mask.png,valid
images/3494_sat.jpg,images/3494_mask.png,train
images/3495_sat.jpg,images/3495_mask.png,train
images/3496_sat.jpg,images/3496_mask.png,train
images/3497_sat.jpg,images/3497_mask.png,valid
images/3498_sat.jpg,images/3498_mask.png,train
images/3499_sat.jpg,images/3499_mask.png,train
images/3500_sat.jpg,images/3500_mask.png,test
images/3501_sat.jpg,images/3501_mask.png,test
images/3502_sat.jpg,images/3502_mask.png,valid
images/3503_sat.jpg,images/3503_mask.png,train
images/3504_sat.jpg,images/3504_mask.png,valid
images/3505_sat.jpg,images/3505_mask.png,valid
images/3506_sat.jpg,images/3506_mask.png,train
images/3507_sat.jpg,images/3507_mask.png,train
images/3508_sat.jpg,images/3508_mask.png,test
images/3509_sat.jpg,images/3509_mask.png,train
images/3510_sat.jpg,images/3510_mask.png,valid
images/3511_sat.jpg,images/3511_mask.png,train
images/3512_sat.jpg,images/3512_mask.png,test
images/3513_sat.jpg,images/3513_mask.png,train
images/3514_sat.jpg,images/3514_mask.png,test
images/3515_sat.jpg,images/3515_mask.png,train
images/3516_sat.jpg,images/3516_mask.png,train
images/3517_sat.jpg,images/3517_mask.png,test
images/3518_sat.jpg,images/3518_mask.png,test
images/3519_sat.jpg,images/3519_mask.png,train
images/3520_sat.jpg,images/3520_mask.png,valid
images/3521_sat.jpg,images/3521_mask.png,train
images/3522_sat.jpg,images/3522_mask.png,valid
images/3523_sat.jpg,images/3523_mask.png,valid
images/3524_sat.jpg,images/3524_mask.png,valid
images/3525_sat.jpg,images/3525_mask.png,train
images/3526_sat.jpg,images/3526_mask.png,train
images/3527_sat.jpg,images/3527_mask.png,test
images/3528_sat.jpg,images/3528_mask.png,train
images/3529_sat.jpg,images/3529_mask.png,train
images/3530_sat.jpg,images/3530_mask.png,train
images/3531_sat.jpg,images/3531_mask.png,test
images/3532_sat.jpg,images/3532_mask.png,valid
images/3533_sat.jpg,images/3533_mask.png,train
images/3534_sat.jpg,images/3534_mask.png,valid
images/3535_sat.jpg,images/3535_mask.png,train
images/3536_sat.jpg,images/3536_mask.png,train
images/3537_sat.jpg,images/3537_mask.png,train
images/3538_sat.jpg,images/3538_mask.png,valid
images/3539_sat.jpg,images/3539_mask.png,test
images/3540_sat.jpg,images/3540_mask.png,train
images/3541_sat.jpg,images/3541_mask.png,train
images/3542_sat.jpg,images/3542_mask.png,test
images/3543_sat.jpg,images/3543_mask.png,train
images/3544_sat.jpg,images/3544_mask.png,valid
images/3545_sat.jpg,images/3545_mask.png,train
images/3546_sat.jpg,images/3546_mask.png,test
images/3547_sat.jpg,images/3547_mask.png,train
images/3548_sat.jpg,images/3548_mask.png,train
images/3549_sat.jpg,images/3549_mask.png,train
images/3550_sat.jpg,images/3550_mask.png,test
images/3551_sat.jpg,images/3551_mask.png,train
images/3552_sat.jpg,images/3552_mask.png,valid
images/3553_sat.jpg,images/3553_mask.png,test
images/3554_sat.jpg,images/3554_mask.png,valid
images/3555_sat.jpg,images/3555_mask.png,train
images/3556_sat.jpg,images/3556_mask.png,train
images/3557_sat.jpg,images/3557_mask.png,train
images/3558_sat.jpg,images/3558_mask.png,valid
images/3559_sat.jpg,images/3559_mask.png,valid
images/3560_sat.jpg,images/3560_mask.png,train
images/3561_sat.jpg,images/3561_mask.png,valid
images/3562_sat.jpg,images/3562_mask.png,test
images/3563_sat.jpg,images/3563_mask.png,valid
images/3564_sat.jpg,images/3564_mask.png,train
images/3565_sat.jpg,images/3565_mask.png,train
images/3566_sat.jpg,images/3566_mask.png,train
images/3567_sat.jpg,images/3567_mask.png,train
images/3568_sat.jpg,images/3568_mask.png,test
images/3569_sat.jpg,images/3569_mask.png,train
images/3570_sat.jpg,images/3570_mask.png,train
images/3571_sat.jpg,images/3571_mask.png,train
images/3572_sat.jpg,images/3572_mask.png,valid
images/3573_sat.jpg,images/3573_mask.png,train
images/3574_sat.jpg,images/3574_mask.png,train
images/3575_sat.jpg,images/3575_mask.png,train
images/3576_sat.jpg,images/3576_mask.png,valid
images/3577_sat.jpg,images/3577_mask.png,train
images/3578_sat.jpg,images/3578_mask.png,test
images/3579_sat.jpg,images/3579_mask.png,valid
images/3580_sat.jpg,images/3580_mask.png,train
images/3581_sat.jpg,images/3581_mask.png,train
images/3582_sat.jpg,images/3582_mask.png,valid
images/3583_sat.jpg,images/3583_mask.png,train
images/3584_sat.jpg,images/3584_mask.png,train
images/3585_sat.jpg,images/3585_mask.png,train
images/3586_sat.jpg,images/3586_mask.png,valid
images/3587_sat.jpg,images/3587_mask.png,test
images/3588_sat.jpg,images/3588_mask.png,test
images/3589_sat.jpg,images/3589_mask.png,valid
images/3590_sat.jpg,images/3590_mask.png,train
images/3591_sat.jpg,images/3591_mask.png,train
images/3592_sat.jpg,images/3592_mask.png,train
images/3593_sat.jpg,images/3593_mask.png,valid
images/3594_sat.jpg,images/3594_mask.png,train
images/3595_sat.jpg,images/3595_mask.png,train
images/3596_sat.jpg,images/3596_mask.png,train
images/3597_sat.jpg,images/3597_mask.png,train
images/3598_sat.jpg,images/3598_mask.png,train
images/3599_sat.jpg,images/3599_mask.png,train
images/3600_sat.jpg,images/3600_mask.png,valid
images/3601_sat.jpg,images/3601_mask.png,test
images/3602_sat.jpg,images/3602_mask.png,valid
images/3603_sat.jpg,images/3603_mask.png,train
images/3604_sat.jpg,images/3604_mask.png,valid
images/3605_sat.jpg,images/3605_mask.png,train
images/3606_sat.jpg,images/3606_mask.png,train
images/3607_sat.jpg,images/3607_mask.png,train
images/3608_sat.jpg,images/3608_mask.png,train
images/3609_sat.jpg,images/3609_mask.png,valid
images/3610_sat.jpg,images/3610_mask.png,valid
images/3611_sat.jpg,images/3611_mask.png,train
images/3612_sat.jpg,images/3612_mask.png,test
images/3613_sat.jpg,images/3613_mask.png,train
images/3614_sat.jpg,images/3614_mask.png,train
images/3615_sat.jpg,images/3615_mask.png,test
images/3616_sat.jpg,images/3616_mask.png,test
images/3617_sat.jpg,images/3617_mask.png,train
images/3618_sat.jpg,images/3618_mask.png,train
images/3619_sat.jpg,images/3619_mask.png,train
images/3620_sat.jpg,images/3620_mask.png,train
images/3621_sat.jpg,images/3621_mask.png,train
images/3622_sat.jpg,images/3622_mask.png,test
images/3623_sat.jpg,images/3623_mask.png,train
images/3624_sat.jpg,images/3624_mask.png,valid
images/3625_sat.jpg,images/3625_mask.png,valid
images/3626_sat.jpg,images/3626_mask.png,test
images/3627_sat.jpg,images/3627_mask.png,train
images/3628_sat.jpg,images/3628_mask.png,test
images/3629_sat.jpg,images/3629_mask.png,valid
images/3630_sat.jpg,images/3630_mask.png,train
images/3631_sat.jpg,images/3631_mask.png,train
